chr	b.nr	posrough	pos.start	pos.end	SNP.nr	meanSFA	meanSFApos	meanCor	mCorRank	SmaxmCor	SmaxmCorRank	7500Smax	7500SmaxR	7500Cor	7500CorR	7500SmaxCor	3500Smax	3500SmaxR	3500Cor	3500CorR	3500SmaxCor	7vs3	7vs3R	3vs7	3vs7R	genes
1	11	(1.08e+07,1.18e+07]	10752566	11752566	415	64.6944361850644	60.145482388974	0.0467075032379938	0.333843797856049	0.47387015153401	0.72052067381317	57.6404488617978	53.3690658499234	0.154224984097591	0.885911179173048	0.519594127128176	0	10.9877488514548	-0.0313043201530366	0.124042879019908	1.22125199984473	0.455142175677361	0.687978560490046	0.139331200594843	0.620597243491577	CASZ1, C1orf127, TARDBP, MASP2, SRM, EXOSC10, MTOR, ANGPTL7, UBIAD1, PTCHD2, FBXO2, FBXO44, FBXO6, MAD2L2, DRAXIN
1	12	(1.18e+07,1.28e+07]	11752566	12752566	414	64.4724575630036	59.9577932992194	0.0914623762792027	0.883996937212864	0.910763437643724	0.840735068912711	48.5393253573034	44.1424196018377	0.120674321072338	0.762633996937213	-0.706859537674874	89.9999991	81.3169984686064	-0.0731296317000623	0.0356049004594181	-2.2902005639606	-0.68169187419717	0.182618683001531	-0.543615754079469	0.194104134762634	DRAXIN, AGTRAP, C1orf167, MTHFR, CLCN6, NPPA, NPPB, KIAA2013, PLOD1, MFN2, MIIP, TNFRSF8, TNFRSF1B, VPS13D, DHRS3, AADACL4
1	13	(1.38e+07,1.48e+07]	13752566	14752566	590	65.0397362638257	67.1590781757741	0.0817354128484815	0.816615620214395	1.40250433879627	0.926493108728943	48.5393253573034	44.1424196018377	0.102814250647534	0.669218989280245	-0.602242739244744	89.9999991	81.3169984686064	0.0207796067070188	0.370214395099541	0.650754911421951	-0.379283807832161	0.281776416539051	0.215257367330998	0.661944869831547	LRRC38, PDPN, PRDM2
1	14	(1.48e+07,1.58e+07]	14752566	15752566	606	26.1688131118389	34.9750681656893	0.0902279193109057	0.875191424196018	-1.35566833719804	0.0865237366003063	25.2808986235955	21.1715160796325	0.0770896827941318	0.494640122511485	-2.22237868085686	47.5280894123595	47.760336906585	0.0916320726320041	0.738131699846861	-0.205224971247023	-0.581970527452563	0.212480857580398	-0.103712466326979	0.386294027565084	KAZN, TMEM51, C1orf195, FHAD1, EFHD2
1	15	(1.58e+07,1.68e+07]	15752566	16752566	355	28.4379279151274	31.1946737384679	0.0242867830409463	0.0857580398162328	-0.456720878928041	0.279862174578867	31.3483142932584	26.531393568147	0.0230957986352594	0.118683001531394	-0.542026208400229	18.2022470089888	36.4471669218989	0.0322089761562328	0.430321592649311	-0.43652287746196	-0.308780627143775	0.30895865237366	-0.384715032127654	0.243874425727412	EFHD2, CTRC, CELA2A, CELA2B, CASP9, DNAJC16, AGMAT, DDI2, RSC1A1, PLEKHM2, SLC25A34, TMEM82, FBLIM1, SPEN, ZBTB17, C1orf64, HSPB7, CLCNKA, CLCNKB, FAM131C, EPHA2, ARHGEF19, C1orf134, RSG1, FBXO42, SZRD1, SPATA21
1	16	(1.68e+07,1.78e+07]	16752566	17752566	264	64.3984646889833	58.4306017256191	0.0258032072229439	0.0949464012251149	0.217536563340258	0.620597243491577	42.4719096876404	38.2274119448698	0.033218266660613	0.174196018376723	-0.391064969300861	89.9999991	81.3169984686064	-8.30058747485716e-05	0.256125574272588	-0.00259949485238635	-0.290903229460786	0.317381316998469	-0.00214667319930986	0.490045941807044	SPATA21, NECAP2, FAM231B, NBPF1, FAM231A, FAM231C, CROCC, MFAP2, ATP13A2, SDHB, PADI2, PADI1, PADI3, PADI4, AC004824.2, RCC2
1	17	(1.78e+07,1.88e+07]	17752566	18752566	624	68.2214298466977	63.9394165764016	0.0932730615057586	0.892802450229709	1.3001720596851	0.913859111791731	46.5168534674157	42.2856049004594	0.104722995808904	0.678790199081164	-0.807874565677415	76.8539318157303	55.8001531393568	0.102351161109826	0.77718223583461	0.593652408427971	-0.180008804450327	0.374808575803982	0.190686971926136	0.652373660030628	RCC2, ARHGEF10L, ACTL8, IGSF21
1	18	(1.88e+07,1.98e+07]	18752566	19752566	565	51.1290759480132	58.9030926679864	0.0718531615945302	0.709800918836141	0.639715356163904	0.776033690658499	89.9999991	91.864471669219	0.0602161305812238	0.363323124042879	2.52091649274764	7.07865161460674	30.3598774885145	0.000165915256083325	0.256891271056662	-0.00325859595600098	1.873315050698	0.889739663093415	-0.00207467269327321	0.490428790199081	KLHDC7A, PAX7, TAS1R2, RP13-279N23.2, ALDH4A1, IFFO2, UBR4, EMC1, MRTO4, AKR7A3, AKR7A2, PQLC2, CAPZB
1	19	(1.98e+07,2.08e+07]	19752566	20752566	485	59.564263586325	59.0356889403504	0.124956197320833	0.984303215926493	1.12906533016009	0.886676875957121	51.5730331921348	47.3583460949464	0.21456102234841	0.977794793261868	-0.566795962558971	89.9999991	81.3169984686064	0.115646991258538	0.821209800918836	3.62171664814258	-0.101337562984318	0.416156202143951	0.0804209669189397	0.581929555895865	CAPZB, MINOS1-NBL1, MINOS1, NBL1, HTR6, TMCO4, RNF186, OTUD3, PLA2G2E, PLA2G2A, PLA2G5, PLA2G2D, PLA2G2F, PLA2G2C, UBXN10, VWA5B1
1	20	(2.08e+07,2.18e+07]	20752566	21752566	304	85.4617694934228	78.6571359205169	0.0669776607311613	0.645865237366003	1.91938792721116	0.968606431852986	59.6629207516854	55.4555895865237	0.202075227347515	0.965926493108729	1.10243950601152	89.9999991	81.3169984686064	0.0583761045871133	0.575038284839204	1.82816437795784	0.468494583335677	0.691424196018377	0.0622919715307226	0.568529862174579	CAMK2N1, MUL1, FAM43B, CDA, PINK1, DDOST, KIF17, SH2D5, HP1BP3, EIF4G3, ECE1
1	21	(2.18e+07,2.28e+07]	21752566	22752566	527	31.1263356711976	36.8879094610242	0.115934049696238	0.975497702909648	-1.5201377561672	0.0662327718223583	58.6516848067416	54.3836140888208	0.091424036804692	0.599923430321593	0.400767695793922	0	10.9877488514548	0.225327080485376	0.98468606431853	-8.79051665446394	0.0061373307165991	0.50114854517611	-3.51687974881884	0.0057427258805513	NBPF3, ALPL, RAP1GAP, USP48, LDLRAD2, HSPG2, CELA3B, CELA3A, CDC42, WNT4
1	22	(2.28e+07,2.38e+07]	22752566	23752566	329	36.7004655140586	40.9078175774101	0.125522327510226	0.985068912710567	-1.14127189983105	0.113323124042879	41.4606737426966	37.1554364471669	0.211892063050989	0.975114854517611	-2.72166107019934	89.9999991	81.3169984686064	0.216102500302331	0.980474732006126	6.76768167103011	-0.0531411617841373	0.444104134762634	0.168414742962082	0.638208269525268	ZBTB40, EPHA8, C1QA, C1QC, C1QB, EPHB2, LACTBL1, C1orf234, KDM1A, LUZP1, HTR1D, HNRNPR, ZNF436, C1orf213, TCEA3
1	23	(2.38e+07,2.48e+07]	23752566	24752566	392	67.5801582718553	58.8904866843462	0.0392434171124498	0.230474732006126	0.348893077286477	0.670367534456355	50.561797247191	46.3629402756508	0.0880478963964079	0.580015313935682	-0.320235457797042	89.9999991	81.3169984686064	0.0698978508010207	0.637059724349158	2.18899088649445	-0.116226345326032	0.408116385911179	0.919342650262024	0.846860643185299	ASAP3, E2F2, ID3, MDS2, RPL11, TCEB3, PITHD1, LYPLA2, GALE, HMGCL, FUCA1, CNR2, PNRC2, SRSF10, MYOM3, IL22RA1, IFNLR1, GRHL3, STPG1, NIPAL3
1	24	(2.48e+07,2.58e+07]	24752566	25752566	373	85.9550553202247	79.8047473200613	0.11139848775761	0.966692189892802	3.3202037794525	0.997320061255743	63.7078645314607	58.9012251148545	0.193936840445513	0.95750382848392	1.72627547486913	89.9999991	81.3169984686064	0.0829649569489492	0.701378254211332	2.59821342971824	0.515503396017582	0.702526799387443	0.110414123544688	0.60490045941807	NIPAL3, RCAN3, NCMAP, SRRM1, CLIC4, RUNX3, SYF2, C1orf63, RHD, TMEM50A, RHCE
1	25	(2.58e+07,2.68e+07]	25752566	26752566	353	59.810906499726	56.9267545661674	0.04709300758757	0.338820826952527	0.326201705341757	0.661944869831547	2.02247188988764	9.45635528330781	0.0197409465448447	0.100689127105666	-0.800369923085396	3.03370783483146	27.2970903522205	0.0198165051917859	0.362174578866769	-0.449892326903869	-0.510496283254315	0.23698315467075	-0.404593061216382	0.23468606431853	RHCE, TMEM57, LDLRAP1, MAN1C1, SEPN1, RP1-317E23.6, MTFR1L, AL020996.1, AUNIP, PAQR7, STMN1, PAFAH2, EXTL1, SLC30A2, TRIM63, PDIK1L, FAM110D, ZNF593, CNKSR1, CATSPER4, CEP85, SH3BGRL3, UBXN11, CD52, AIM1L, ZNF683, LIN28A
1	26	(2.68e+07,2.78e+07]	26752566	27752566	195	33.7160862619074	39.6542225376312	0.0700806739692041	0.686447166921899	-0.725039057298208	0.200612557427259	52.5842691370786	48.3154670750383	0.0837573829275607	0.547090352220521	-0.141092069250102	89.9999991	81.3169984686064	0.0195614406706512	0.359111791730475	0.612605607526518	-0.0904242434627378	0.423430321592649	0.277454989932569	0.686830015313936	LIN28A, DHDDS, HMGN2, RPS6KA1, ARID1A, PIGV, ZDHHC18, SFN, GPN2, GPATCH3, NUDC, NR0B2, C1orf172, TRNP1, FAM46B, SLC9A1, WDTC1, TMEM222, SYTL1, MAP3K6, FCN3, CD164L2, GPR3, WASF2
1	27	(2.78e+07,2.88e+07]	27752566	28752566	219	57.6404488617978	54.7127703283158	0.00643181474504539	0.0164624808575804	0.0303116656876742	0.524502297090352	89.9999991	91.864471669219	0.0279425151197751	0.14854517611026	1.16979863259855	89.9999991	81.3169984686064	-0.00539567489007115	0.232388973966309	-0.168976342269456	0.897950328621781	0.77947932618683	-0.143875721748572	0.357580398162328	WASF2, AHDC1, FGR, IFI6, FAM76A, STX12, PPP1R8, AL109927.1, THEMIS2, RPA2, SMPDL3B, XKR8, EYA3, PTAFR, DNAJC8, AL353354.1, AL353354.2, ATPIF1, SESN2, MED18, PHACTR4
1	28	(2.88e+07,2.98e+07]	28752566	29752566	227	56.925184412935	54.7151047697307	0.00207970045015599	0.0103369065849923	0.00980600551214158	0.515696784073507	87.9775272101124	81.2978560490046	0.0220336000962818	0.112557427258806	0.689604444054763	89.9999991	81.3169984686064	-0.0707098686573338	0.0394333843797856	-2.21442084845709	0.662411006942343	0.734303215926493	-1.96517133488649	0.0382848392036753	PHACTR4, RCC1, TRNAU1AP, TAF12, RAB42, GMEB1, YTHDF2, OPRD1, EPB41, TMEM200B, SRSF4, MECR, PTPRU
1	29	(2.98e+07,3.08e+07]	29752566	30752566	531	34.160043506029	39.9712396817689	0.0958241491515587	0.904287901990812	-0.960997424539405	0.140505359877489	64.7191004764045	59.8583460949464	0.130939178385653	0.80895865237366	1.29084373791369	45.5056175224719	47.2626339969372	0.088474111784849	0.723200612557427	-0.242186025751022	0.357304755938591	0.658499234303216	-0.0462675447357428	0.434915773353752	
1	30	(3.08e+07,3.18e+07]	30752566	31752566	492	70.3178946106056	71.7140402644455	0.0674466692386275	0.651990811638591	1.4645396915503	0.933767228177642	89.9999991	91.864471669219	0.0714440524139914	0.450995405819296	2.99096750821974	89.9999991	81.3169984686064	0.0251224964453722	0.390122511485452	0.786761182707292	1.82412375214167	0.888591117917305	0.431935503829348	0.732006125574273	MATN1, LAPTM5, SDC3, PUM1, NKAIN1, SNRNP40
1	31	(3.18e+07,3.28e+07]	31752566	32752566	283	50.3398186251302	49.2641840660367	0.0967033862766911	0.910796324655436	-0.0711558924905995	0.467840735068913	58.6516848067416	54.3836140888208	0.145567164885101	0.858728943338438	0.638110274860032	89.9999991	81.3169984686064	0.0908660770357804	0.734303215926493	2.84565279537781	0.169543847914572	0.594563552833078	0.402008377294951	0.723200612557427	SNRNP40, ZCCHC17, FABP3, SERINC2, AC114494.1, TINAGL1, HCRTR1, PEF1, COL16A1, BAI2, SPOCD1, PTP4A2, AL136115.1, KHDRBS1, TMEM39B, KPNA6, TXLNA, CCDC28B, IQCC, DCDC2B, TMEM234, EIF3I, FAM167B, LCK
1	32	(3.28e+07,3.38e+07]	32752566	33752566	215	48.1446966958619	48.7099876741493	-0.0183265641453164	0	0.0236414936379511	0.521439509954058	89.9999991	91.864471669219	0.0336508455392654	0.17802450229709	1.40877486972384	0	10.9877488514548	-0.0324935906500655	0.120597243491577	1.26764811915838	1.23888050373494	0.828101071975498	1.04197569365736	0.865237366003063	HDAC1, MARCKSL1, TSSK3, FAM229A, BSDC1, RP1-27O5.3, ZBTB8B, ZBTB8A, ZBTB8OS, RBBP4, SYNC, KIAA1522, YARS, S100PBP, FNDC5, HPCA, TMEM54, RNF19B, FKSG48, AK2, ADC, TRIM62, ZNF362
1	33	(3.38e+07,3.48e+07]	33752566	34752566	547	61.3894211454919	61.2286632054682	0.0411465771413252	0.258039816232772	0.462021056777757	0.716692189892802	74.8314599258427	67.8981623277182	0.160761285920198	0.900076569678407	2.87733159141243	50.561797247191	48.5643185298622	0.037187936812797	0.45750382848392	-0.0533900317947889	1.56094137252351	0.869831546707504	-0.0053349151219142	0.48698315467075	ZNF362, A3GALT2, PHC2, ZSCAN20, CSMD2, HMGB4, C1orf94
1	34	(3.48e+07,3.58e+07]	34752566	35752566	415	31.8416001200603	38.686363127031	0.0990078137180309	0.923430321592649	-1.12013845199236	0.118300153139357	22.247190788764	19.0084226646248	0.0659268539170298	0.405819295558959	-2.04317719164761	89.9999991	81.3169984686064	0.0356270706793262	0.447932618683002	1.11573291790539	-1.12797148175952	0.0968606431852986	0.662946971129084	0.794410413476263	SMIM12, GJB5, GJB4, GJB3, GJA4, DLGAP3, RP11-244H3.4, ZMYM6NB, ZMYM6, ZMYM1, SFPQ, ZMYM4
1	35	(3.58e+07,3.68e+07]	35752566	36752566	202	29.4244995687312	35.0913233481493	0.00712150133219938	0.0168453292496172	-0.106172160637485	0.451378254211332	0	3.98162327718224	0.0354569059654588	0.189127105666156	-1.63166925614401	89.9999991	81.3169984686064	-0.121597215218883	0.00306278713629403	-3.80805980279657	-1.62667180053561	0.0436447166921899	-3.08785247409002	0.00880551301684533	ZMYM4, KIAA0319L, NCDN, TFAP2E, PSMB2, C1orf216, CLSPN, AGO4, AGO1, AGO3, TEKT2, ADPRHL2, COL8A2, TRAPPC3, MAP7D1, THRAP3
1	36	(3.68e+07,3.78e+07]	36752566	37752566	500	50.29049004245	46.8909909236918	0.0397430972065061	0.238514548238897	-0.123561649935627	0.437595712098009	0	3.98162327718224	0.00934427971773863	0.0562787136294028	-0.430008584254282	71.7977520910112	54.2113323124043	0.0714627268257668	0.64739663093415	0.300953290613873	-0.151622475535296	0.388208269525268	0.284016026555588	0.69104134762634	THRAP3, SH3D21, EVA1B, RP11-268J15.5, STK40, LSM10, OSCP1, MRPS15, CSF3R, GRIK3
1	37	(3.78e+07,3.88e+07]	37752566	38752566	364	42.9651955144423	43.6554551226982	0.0392081867156456	0.229326186830015	-0.24875810017504	0.373660030627871	15.1685391741573	14.6822358346095	0.0456866343797645	0.254977029096478	-1.61354977853494	0	10.9877488514548	0.0185835721808002	0.35260336906585	-0.724986985154493	-1.04460669046807	0.105666156202144	-0.540131957546188	0.194869831546708	ZC3H12A, MEAF6, SNIP1, DNALI1, GNL2, RSPO1, C1orf109, CDCA8, EPHA10, MANEAL, YRDC, C1orf122, MTF1, AL929472.1, INPP5B, SF3A3, FHL3, UTP11L, POU3F1
1	38	(3.88e+07,3.98e+07]	38752566	39752566	386	44.9630031129899	44.120942740821	0.0477525331935984	0.350306278713629	-0.280739876916012	0.358346094946401	67.752808311236	61.9831546707504	0.02699362126172	0.142802450229709	0.323468738702847	83.9325834303371	58.4035222052067	0.00814201506180615	0.29364471669219	0.0684216043670156	0.22848385256767	0.619448698315467	0.058650831614758	0.564701378254211	RRAGC, MYCBP, GJA9, RHBDL2, AKIRIN1, NDUFS5, MACF1
1	39	(3.98e+07,4.08e+07]	39752566	40752566	328	44.469717286188	53.4624435065178	0.0761896329470361	0.759188361408882	0.263802299861437	0.635528330781011	89.9999991	91.864471669219	0.0469951014495401	0.264548238897397	1.96742509322634	0	10.9877488514548	0.0162905519640996	0.338055130168453	-0.635531104571881	1.30232694723903	0.836906584992343	-0.467402470092872	0.214012251148545	MACF1, KIAA0754, BMP8A, PABPC4, HEYL, NT5C1A, HPCAL4, PPIE, BMP8B, OXCT2, TRIT1, MYCL, MFSD2A, CAP1, PPT1, RLF, TMCO2, ZMPSTE24
1	40	(4.08e+07,4.18e+07]	40752566	41752566	328	50.9564259086325	50.2199043812796	0.027262378845294	0.10490045941807	0.00599511655218573	0.511485451761103	76.8539318157303	69.4295558958652	0.0698210489898835	0.440275650842266	1.35659197405689	0	10.9877488514548	0.0105432626596007	0.309341500765697	-0.411316410801423	0.93694177687543	0.784073506891271	-0.230223810333721	0.305513016845329	ZMPSTE24, COL9A2, SMAP2, ZFP69B, ZFP69, EXO5, ZNF684, RIMS3, NFYC, KCNQ4, CITED4, CTPS1, SLFNL1, SCMH1
1	41	(4.18e+07,4.28e+07]	41752566	42752566	475	45.0616602783502	54.7351809658985	0.0601901059620506	0.539816232771822	0.285011044086915	0.642802450229709	89.9999991	91.864471669219	0.0222758803427288	0.113323124042879	0.932567961515083	0	10.9877488514548	0.124619610069074	0.852220520673813	-4.86169152604848	0.137814407788982	0.579249617151608	-4.31074945418387	0.00306278713629403	FOXO6, EDN2, HIVEP3, GUCA2B, GUCA2A, FOXJ3
1	42	(4.28e+07,4.38e+07]	42752566	43752566	352	67.6541511458756	63.9805027453031	0.0285032527786072	0.116003062787136	0.398489803721386	0.690658499234303	0	3.98162327718224	0.0396454402971633	0.212480857580398	-1.82441880693684	89.9999991	81.3169984686064	0.0705086329344932	0.640505359877488	2.20811874963306	-0.655868782432501	0.18989280245023	1.73893578407167	0.927258805513017	FOXJ3, RIMKLA, ZMYND12, PPCS, CCDC30, PPIH, YBX1, CLDN19, LEPRE1, C1orf50, CCDC23, ERMAP, ZNF691, SLC2A1, FAM183A, EBNA1BP2, WDR65, TMEM125, C1orf210
1	43	(4.38e+07,4.48e+07]	43752566	44752566	319	42.7185526010414	48.090426922646	0.0707088864977395	0.693721286370597	-0.135023785985766	0.431087289433384	88.9887631550562	82.8483920367535	0.0875571444269291	0.574655436447167	2.87611140575441	89.9999991	81.3169984686064	0.0346913866246078	0.442955589586524	1.08643010179668	1.60212178230194	0.874042879019908	0.462107137479368	0.743491577335375	TIE1, MPL, CDC20, ELOVL1, MED8, SZT2, HYI, PTPRF, KDM4A, ST3GAL3, ARTN, IPO13, DPH2, ATP6V0B, B4GALT2, CCDC24, SLC6A9, KLF17, DMAP1, ERI3
1	44	(4.48e+07,4.58e+07]	44752566	45752566	297	52.3376262236777	50.7031337541553	0.0288599380979737	0.120214395099541	0.0202923966195181	0.520673813169985	29.3258424033708	24.7894333843798	0.0399835775459571	0.215160796324655	-1.00800864525317	2.02247188988764	26.2251148545176	0.0655611778864639	0.611791730474732	-1.55870947425322	-0.391317291840242	0.277947932618683	-1.22333630253411	0.0880551301684533	ERI3, RNF220, TMEM53, C1orf228, KIF2C, RPS8, BEST4, PLK3, TCTEX1D4, BTBD19, PTCH2, EIF2B3, HECTD3, UROD, ZSWIM5
1	45	(4.58e+07,4.68e+07]	45752566	46752566	207	67.1115367363935	61.8440219624248	0.0339515234625026	0.164624808575804	0.402122589547663	0.692572741194487	89.9999991	91.864471669219	0.0286554595649151	0.153139356814701	1.19964567512384	88.9887631550562	62.1171516079633	0.0324093689143831	0.431852986217458	0.392709236653992	0.68157510791875	0.740811638591118	0.332569996737607	0.707120980091884	ZSWIM5, HPDL, MUTYH, TOE1, TESK2, CCDC163P, MMACHC, PRDX1, AKR1A1, NASP, CCDC17, GPBP1L1, TMEM69, IPP, MAST2, PIK3R3, TSPAN1, POMGNT1, LURAP1, RAD54L, LRRC41
1	46	(4.68e+07,4.78e+07]	46752566	47752566	369	31.6442857893395	34.979737048519	0.0221317244596554	0.0696784073506891	-0.332424320953747	0.333460949464012	74.8314599258427	67.8981623277182	0.0642364591370867	0.393185298621746	1.14971457299342	0	10.9877488514548	-0.0425696642434697	0.086906584992343	1.66073843277548	1.04979680573863	0.804364471669219	1.00776049615205	0.860643185298622	LRRC41, UQCRH, NSUN4, FAAH, DMBX1, KNCN, MKNK1, MOB3C, ATPAF1, EFCAB14, TEX38, CYP4B1, CYP4A11, CYP4X1, CYP4Z1, CYP4A22, PDZK1IP1, TAL1, STIL
1	47	(4.78e+07,4.88e+07]	47752566	48752566	452	8.43518763831187	19.8138049527509	0.0789893410216683	0.785987748851455	-2.38438765473375	0.0122511485451761	13.1460672842697	13.9739663093415	0.0991498273127375	0.650076569678407	-3.57197501919165	0	10.9877488514548	0.0699639856660341	0.637442572741195	-2.72945258015654	-1.29504607319085	0.0742725880551302	-0.955099409748498	0.117151607963247	STIL, CMPK1, FOXE3, FOXD2, TRABD2B, FLJ00388, AL109659.1, SLC5A9
1	48	(4.88e+07,4.98e+07]	48752566	49752566	321	45.258974609071	44.3805326261532	0.00609984106775742	0.0156967840735069	-0.0342778578659136	0.488897396630934	22.247190788764	19.0084226646248	0.0305306378050416	0.1604134762634	-0.946192622633275	89.9999991	81.3169984686064	-0.0826622672264952	0.024885145482389	-2.58873409614369	-0.922646481564683	0.129402756508423	-2.17346626065969	0.02947932618683	SPATA6, BEND5, AGBL4
1	49	(4.98e+07,5.08e+07]	49752566	50752566	140	34.6040007501507	39.0696784073507	0.026804685589197	0.102220520673813	-0.292983833679776	0.35375191424196	87.9775272101124	81.2978560490046	0.00272394369114954	0.0363705972434916	0.0852535975311926	0	10.9877488514548	0.02259519451847	0.376339969372129	-0.881489403304781	0.0531692612474398	0.540964777947933	-0.849429107242777	0.13208269525268	AGBL4, AL645730.2, ELAVL4
